262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
234.000000,1317
2790.000000,1155
396.000000,1319
250.000000,1315
151.000000,552
1135.000000,525
279.000000,552
159.000000,549
64.000000,120
321.000000,111
129.000000,121
65.000000,119
173.000000,763
1507.000000,626
286.000000,763
188.000000,761
187.000000,865
1801.000000,738
330.000000,865
210.000000,865
238.000000,1193
1660.000000,851
401.000000,1193
266.000000,1193
141.000000,452
933.000000,385
216.000000,452
161.000000,452
262.000000,1636
3052.000000,1237
402.000000,1636
308.000000,1636
207.000000,985
1753.000000,833
314.000000,985
237.000000,985
102.000000,288
814.000000,288
137.000000,288
115.000000,288
61.000000,0
313.000000,111
123.000000,121
61.000000,0
95.000000,0
785.000000,288
134.000000,288
95.000000,0
131.000000,0
895.000000,385
213.000000,452
131.000000,0
142.000000,0
1106.000000,525
271.000000,552
142.000000,0
160.000000,0
1455.000000,626
277.000000,763
160.000000,0
174.000000,0
1738.000000,738
321.000000,865
174.000000,0
190.000000,0
1709.000000,833
302.000000,985
190.000000,0
221.000000,0
1603.000000,851
385.000000,1193
221.000000,0
217.000000,0
2687.000000,1155
382.000000,1319
217.000000,0
249.000000,0
2964.000000,1237
389.000000,1636
249.000000,0
61.000000,546
313.000000,111
123.000000,121
61.000000,0
95.000000,1368
785.000000,288
134.000000,288
95.000000,0
131.000000,2057
895.000000,385
213.000000,452
131.000000,0
142.000000,2573
1106.000000,525
271.000000,552
142.000000,0
160.000000,3611
1455.000000,626
277.000000,763
160.000000,0
174.000000,4084
1738.000000,738
321.000000,865
174.000000,0
190.000000,4644
1709.000000,833
302.000000,985
190.000000,0
221.000000,5461
1603.000000,851
385.000000,1193
221.000000,0
217.000000,6253
2687.000000,1155
382.000000,1319
217.000000,0
249.000000,7864
2964.000000,1237
389.000000,1636
249.000000,0
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
174.000000,864
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
190.000000,1964
142.000000,1102
1106.000000,525
1709.000000,833
271.000000,552
302.000000,985
142.000000,551
160.000000,1522
190.000000,983
1455.000000,626
277.000000,763
160.000000,762
221.000000,2385
174.000000,1728
1603.000000,851
1738.000000,738
321.000000,865
385.000000,1193
174.000000,864
221.000000,1192
190.000000,1964
1709.000000,833
302.000000,985
217.000000,2627
190.000000,983
2687.000000,1155
382.000000,1319
221.000000,2385
1603.000000,851
385.000000,1193
217.000000,1315
221.000000,1192
217.000000,2627
249.000000,3271
2687.000000,1155
382.000000,1319
2964.000000,1237
389.000000,1636
217.000000,1315
249.000000,1635
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
61.000000,237
313.000000,111
123.000000,121
61.000000,119
95.000000,575
785.000000,288
134.000000,288
95.000000,287
131.000000,900
895.000000,385
213.000000,452
131.000000,451
142.000000,1102
1106.000000,525
271.000000,552
142.000000,551
160.000000,1522
1455.000000,626
277.000000,763
160.000000,762
174.000000,1728
1738.000000,738
321.000000,865
174.000000,864
190.000000,1964
1709.000000,833
302.000000,985
190.000000,983
221.000000,2385
1603.000000,851
385.000000,1193
221.000000,1192
217.000000,2627
2687.000000,1155
382.000000,1319
217.000000,1315
249.000000,3271
2964.000000,1237
389.000000,1636
249.000000,1635
